ID,RA (core),DEC (core),RA (centroid),DEC (centroid),FLUX,Core frac,BMAJ,BMIN,PA,SIZE,CLASS,SELECTION,x,y
22392998,-0.08174069,-29.59970856,-0.08174069,-29.59970856,4.24071e-06,-0.0,0.382,0.198,-66.829,2,3,1,456,2417
15469366,-0.22358221,-29.73096275,-0.22358221,-29.73096275,7.16825e-06,-0.0,0.627,0.325,-63.686,2,3,1,1189,1634
2515489,-0.40896994,-29.7816124,-0.40896994,-29.7816124,4.09709e-06,-0.0,0.313,0.164,30.254,2,3,1,2147,1330
34795989,-0.09231698,-29.85663986,-0.09231698,-29.85663986,4.62841e-06,-0.0,0.522,0.271,29.693,2,3,1,510,886
20385968,-0.36282524,-29.42626762,-0.36282524,-29.42626762,6.98668e-06,-0.0,0.437,0.229,17.055,2,3,1,1915,3448
4545055,-0.53364128,-29.90910721,-0.53364128,-29.90910721,3.34671e-06,-0.0,0.266,0.135,-55.49,2,3,1,2788,568
4115976,-0.43070295,-29.49166489,-0.43070295,-29.49166489,3.02575e-06,-0.0,0.347,0.176,-63.559,2,3,1,2266,3057
8032949,-0.22543478,-29.48027611,-0.22543478,-29.48027611,3.23203e-06,-0.0,0.519,0.267,59.189,2,3,1,1202,3128
28326044,-0.40833917,-29.43906403,-0.40833917,-29.43906403,3.88686e-06,-0.0,0.321,0.162,-48.584,2,3,1,2151,3371
13637275,-0.11156446,-29.68598366,-0.11156446,-29.68598366,3.17735e-06,-0.0,0.499,0.256,-40.432,2,3,1,610,1903
13802783,-0.0118491,-29.59775162,-0.0118491,-29.59775162,6.3481e-06,-0.0,0.289,0.146,-62.84,2,3,1,94,2429
27661920,-0.62602347,-29.80843544,-0.62602347,-29.80843544,4.51614e-06,-0.0,0.365,0.185,48.467,2,3,1,3269,1165
30431985,-0.47907457,-29.48735428,-0.47907457,-29.48735428,4.28539e-06,-0.0,0.459,0.236,-45.903,2,3,1,2517,3082
5341239,-0.37760371,-29.90089035,-0.37760371,-29.90089035,3.85976e-06,-0.0,0.362,0.184,-78.135,2,3,1,1983,620
19279082,-0.52965957,-29.51402283,-0.52965957,-29.51402283,4.04697e-06,-0.0,0.293,0.147,22.109,2,3,1,2779,2921
32132048,-0.06115155,-29.42947006,-0.06115155,-29.42947006,6.22994e-06,-0.0,0.277,0.138,-29.332,2,3,1,350,3431
20556021,-0.2377995,-29.73053551,-0.2377995,-29.73053551,3.76998e-06,-0.0,0.493,0.247,-46.197,2,3,1,1263,1637
16354116,-0.16770341,-29.4896431,-0.16770341,-29.4896431,4.88223e-06,-0.0,0.351,0.176,-28.662,2,3,1,902,3072
24130170,-0.42720559,-29.91814804,-0.42720559,-29.91814804,4.4348e-06,-0.0,0.563,0.283,33.327,2,3,1,2239,516
9726544,-0.55971962,-29.42243004,-0.55971962,-29.42243004,4.35581e-06,-0.0,0.301,0.151,79.198,2,3,1,2937,3466
32984398,-0.53342831,-29.81641388,-0.53342831,-29.81641388,3.5463e-06,-0.0,0.439,0.222,-27.791,2,3,1,2790,1120
21460609,-0.22151966,-29.62623024,-0.22151966,-29.62623024,5.09882e-06,-0.0,0.169,0.084,-64.578,2,3,1,1180,2258
3185411,-0.65476149,-29.8880024,-0.65476149,-29.8880024,3.06607e-06,-0.0,0.377,0.185,16.189,2,3,1,3415,690
23358214,-0.4105179,-29.43243217,-0.4105179,-29.43243217,5.08074e-06,-0.0,0.427,0.211,-79.393,2,3,1,2163,3410
30412152,-0.37682346,-29.44388008,-0.37682346,-29.44388008,3.1242e-06,-0.0,0.34,0.168,-50.661,2,3,1,1988,3342
29047080,-0.24303849,-29.71397972,-0.24303849,-29.71397972,7.77873e-06,-0.0,0.25,0.122,84.846,2,3,1,1290,1735
32597453,-0.44077736,-29.4874115,-0.44077736,-29.4874115,4.26531e-06,-0.0,0.473,0.231,-18.942,2,3,1,2318,3082
33593449,-0.63475049,-29.79382706,-0.63475049,-29.79382706,7.64872e-06,-0.0,0.706,0.343,-29.713,2,3,1,3314,1252
20116809,-0.29417217,-29.93616486,-0.29417217,-29.93616486,3.29814e-06,-0.0,0.23,0.114,0.637,2,3,1,1551,411
35794050,-0.11380183,-29.46865463,-0.11380183,-29.46865463,4.53895e-06,-0.0,0.271,0.131,14.162,2,3,1,623,3198
27398902,-0.59715277,-29.72768593,-0.59715277,-29.72768593,4.38003e-06,-0.0,1.361,0.647,-43.142,2,3,1,3122,1647
35816641,-0.35520709,-29.88354874,-0.35520709,-29.88354874,3.66046e-06,-0.0,0.566,0.27,64.878,2,3,1,1867,723
1624128,-0.58107316,-29.6324482,-0.58107316,-29.6324482,4.42104e-06,-0.0,0.367,0.175,-46.31,2,3,1,3042,2215
9089872,-0.65080702,-29.62389565,-0.65080702,-29.62389565,3.41729e-06,-0.0,0.582,0.281,2.625,2,3,1,3403,2264
3425786,-0.62382424,-29.70604515,-0.62382424,-29.70604515,1.04361e-05,-0.0,0.451,0.219,-59.523,2,3,1,3261,1775
6693220,-0.59831464,-29.7872963,-0.59831464,-29.7872963,6.01411e-06,-0.0,0.479,0.229,-74.05,2,3,1,3126,1292
16020451,-0.20757155,-29.42515373,-0.20757155,-29.42515373,3.34921e-06,-0.0,0.232,0.113,69.434,2,3,1,1110,3456
20393932,-0.51114899,-29.42572594,-0.51114899,-29.42572594,4.16162e-06,-0.0,0.372,0.178,29.815,2,3,1,2685,3448
24472627,-0.1782064,-29.84379005,-0.1782064,-29.84379005,4.68396e-06,-0.0,0.41,0.194,-50.622,2,3,1,953,962
26332686,-0.31492531,-29.68210793,-0.31492531,-29.68210793,3.83359e-06,-0.0,0.611,0.286,74.531,2,3,1,1663,1924
12414240,-0.56593728,-29.44715118,-0.56593728,-29.44715118,4.28592e-06,-0.0,0.289,0.134,83.084,2,3,1,2969,3319
26884208,-0.29287657,-29.49583054,-0.29287657,-29.49583054,4.16959e-06,-0.0,0.781,0.368,-45.727,2,3,1,1551,3034
18772182,-0.10292447,-29.77497482,-0.10292447,-29.77497482,3.1865e-06,-0.0,0.207,0.096,40.386,2,3,1,565,1373
32664584,-0.54886359,-29.82138634,-0.54886359,-29.82138634,5.98063e-06,-0.0,0.434,0.203,36.934,2,3,1,2869,1090
8030926,-0.26541054,-29.47512627,-0.26541054,-29.47512627,3.31928e-06,-0.0,0.229,0.108,7.862,2,3,1,1409,3158
24205746,-0.53684175,-29.68182755,-0.53684175,-29.68182755,5.988e-06,-0.0,0.494,0.234,-22.178,2,3,1,2811,1922
35315143,-0.04045699,-29.78526306,-0.04045699,-29.78526306,5.85576e-06,-0.0,0.388,0.184,-47.956,2,3,1,242,1312
19164634,-0.60241657,-29.52692032,-0.60241657,-29.52692032,6.81589e-06,-0.0,0.478,0.227,68.695,2,3,1,3155,2843
6643766,-0.15543649,-29.71761322,-0.15543649,-29.71761322,3.05572e-06,-0.0,0.691,0.324,71.533,2,3,1,837,1714
28566433,-0.48907101,-29.5948143,-0.48907101,-29.5948143,3.29646e-06,-0.0,0.485,0.229,86.221,2,3,1,2566,2441
9503082,-0.07396106,-29.91788864,-0.07396106,-29.91788864,6.87796e-06,-0.0,0.572,0.268,65.438,2,3,1,414,522
25635735,-0.65928859,-29.47284698,-0.65928859,-29.47284698,1.10171e-05,-0.0,0.598,0.283,-8.874,2,3,1,3452,3163
24224569,-0.64680105,-29.84384537,-0.64680105,-29.84384537,4.76652e-06,-0.0,0.396,0.185,16.859,2,3,1,3375,953
2735545,-0.2382244,-29.56056976,-0.2382244,-29.56056976,5.42059e-06,-0.0,0.635,0.3,34.014,2,3,1,1267,2649
35027131,-0.46466491,-29.65870667,-0.46466491,-29.65870667,5.51503e-06,-0.0,0.333,0.156,-88.248,2,3,1,2438,2061
4765095,-0.37016118,-29.87929153,-0.37016118,-29.87929153,3.25699e-06,-0.0,0.495,0.233,42.572,2,3,1,1945,749
28252662,-0.37892589,-29.93287086,-0.37892589,-29.93287086,4.06514e-06,-0.0,0.64,0.292,-2.814,2,3,1,1989,429
4813460,-0.636976,-29.48661613,-0.636976,-29.48661613,3.09661e-06,-0.0,0.326,0.151,27.998,2,3,1,3336,3082
22460691,-0.27844119,-29.74630356,-0.27844119,-29.74630356,2.8847e-06,-0.0,0.274,0.127,67.239,2,3,1,1473,1542
25751706,-0.11529676,-29.82991219,-0.11529676,-29.82991219,6.20438e-06,-0.0,0.474,0.217,-38.647,2,3,1,628,1046
32526802,-0.65288174,-29.91071892,-0.65288174,-29.91071892,6.24538e-06,-0.0,0.241,0.11,3.249,2,3,1,3404,555
29974343,-0.53999799,-29.69686127,-0.53999799,-29.69686127,2.97794e-06,-0.0,0.309,0.141,-67.361,2,3,1,2827,1832
15947401,-0.33682907,-29.87126541,-0.33682907,-29.87126541,2.9433e-06,-0.0,0.366,0.169,15.37,2,3,1,1773,797
32939671,-0.07372189,-29.5756588,-0.07372189,-29.5756588,8.28977e-06,-0.0,0.418,0.193,37.715,2,3,1,414,2561
10939892,-0.50127232,-29.68546867,-0.50127232,-29.68546867,8.6145e-06,-0.0,0.418,0.191,21.338,2,3,1,2627,1901
32818987,-0.50582004,-29.74940872,-0.50582004,-29.74940872,9.91492e-06,-0.0,0.903,0.414,-3.651,2,3,1,2649,1520
23346396,-0.20674556,-29.92230988,-0.20674556,-29.92230988,3.06839e-06,-0.0,0.2,0.092,14.034,2,3,1,1100,494
31561221,-0.44369751,-29.74173355,-0.44369751,-29.74173355,4.74146e-06,-0.0,0.355,0.163,-15.967,2,3,1,2328,1567
4722106,-0.54837155,-29.91711617,-0.54837155,-29.91711617,4.03879e-06,-0.0,0.248,0.114,-20.183,2,3,1,2864,520
17026635,-0.04876805,-29.86037636,-0.04876805,-29.86037636,5.36301e-06,-0.0,0.67,0.305,-43.399,2,3,1,284,864
9241912,-0.26092008,-29.5101738,-0.26092008,-29.5101738,3.59356e-06,-0.0,0.447,0.2,-36.282,2,3,1,1385,2949
8105593,-0.6527189,-29.86758614,-0.6527189,-29.86758614,4.71474e-06,-0.0,0.324,0.147,-51.94,2,3,1,3405,812
4645999,-0.59818131,-29.47752953,-0.59818131,-29.47752953,5.25239e-06,-0.0,0.222,0.099,-89.743,2,3,1,3135,3137
17631545,-0.09481259,-29.855896,-0.09481259,-29.855896,3.35787e-06,-0.0,0.41,0.186,-55.267,2,3,1,522,891
17277137,-0.60139394,-29.78123856,-0.60139394,-29.78123856,2.95494e-06,-0.0,0.32,0.145,-81.585,2,3,1,3142,1328
27349384,-0.42601588,-29.82869911,-0.42601588,-29.82869911,2.90981e-06,-0.0,0.455,0.203,3.004,2,3,1,2234,1049
20511229,-0.11775917,-29.61267281,-0.11775917,-29.61267281,6.85044e-06,-0.0,0.526,0.237,-54.127,2,3,1,642,2340
13847631,-0.42592388,-29.4081955,-0.42592388,-29.4081955,3.40065e-06,-0.0,0.91,0.411,-48.203,2,3,1,2243,3554
4119983,-0.37809062,-29.45745087,-0.37809062,-29.45745087,3.64911e-06,-0.0,0.673,0.302,-29.72,2,3,1,1994,3262
5423090,-0.65905052,-29.66566849,-0.65905052,-29.66566849,2.97851e-06,-0.0,0.389,0.175,0.062,2,3,1,3444,2015
22453587,-0.45802987,-29.46775055,-0.45802987,-29.46775055,3.73442e-06,-0.0,0.35,0.158,47.861,2,3,1,2408,3199
20910672,-0.42135423,-29.75005722,-0.42135423,-29.75005722,1.06897e-05,-0.0,0.572,0.257,-86.336,2,3,1,2212,1518
32565465,-0.06715477,-29.76190758,-0.06715477,-29.76190758,3.87962e-06,-0.0,0.212,0.095,-40.404,2,3,1,380,1451
30455594,-0.49907553,-29.69584656,-0.49907553,-29.69584656,3.97752e-06,-0.0,0.254,0.115,-50.201,2,3,1,2615,1839
33836568,-0.02205932,-29.71571732,-0.02205932,-29.71571732,9.14143e-06,-0.0,0.242,0.11,54.529,2,3,1,147,1726
33421342,-0.28607264,-29.77043533,-0.28607264,-29.77043533,5.40645e-06,-0.0,0.421,0.19,57.096,2,3,1,1512,1398
26704024,-0.44275942,-29.4980793,-0.44275942,-29.4980793,1.16876e-05,-0.0,1.334,0.601,64.772,2,3,1,2328,3018
19610574,-0.30959359,-29.57507896,-0.30959359,-29.57507896,4.90798e-06,-0.0,0.425,0.191,-64.45,2,3,1,1637,2562
21245960,-0.60581017,-29.67737007,-0.60581017,-29.67737007,4.82774e-06,-0.0,0.458,0.207,60.828,2,3,1,3168,1946
10447142,-0.26405323,-29.69015694,-0.26405323,-29.69015694,4.97865e-06,-0.0,0.226,0.1,89.76,2,3,1,1399,1877
10666172,-0.30485183,-29.76075935,-0.30485183,-29.76075935,3.36588e-06,-0.0,0.232,0.101,-88.11,2,3,1,1609,1456
28053818,-0.06867495,-29.85820389,-0.06867495,-29.85820389,4.64062e-06,-0.0,0.903,0.396,-31.107,2,3,1,387,877
2094996,-0.54603034,-29.50377083,-0.54603034,-29.50377083,5.06739e-06,-0.0,0.684,0.304,7.853,2,3,1,2864,2982
10002090,-0.08510379,-29.61940956,-0.08510379,-29.61940956,2.97023e-06,-0.0,0.371,0.163,23.286,2,3,1,473,2300
10667046,-0.60508746,-29.46235275,-0.60508746,-29.46235275,3.02946e-06,-0.0,0.56,0.247,-46.86,2,3,1,3171,3227
24049658,-0.28284273,-29.66901016,-0.28284273,-29.66901016,3.44355e-06,-0.0,0.567,0.25,-25.662,2,3,1,1497,2003
33024831,-0.3132934,-29.51318932,-0.3132934,-29.51318932,5.40238e-06,-0.0,0.323,0.143,-69.656,2,3,1,1657,2931
27359914,-0.39799547,-29.68657684,-0.39799547,-29.68657684,4.79051e-06,-0.0,0.621,0.273,58.084,2,3,1,2092,1896
25178794,-0.40446207,-29.66831398,-0.40446207,-29.66831398,6.57391e-06,-0.0,0.87,0.379,-35.513,2,3,1,2126,2005
15309137,-0.44405004,-29.55244637,-0.44405004,-29.55244637,3.06751e-06,-0.0,0.564,0.249,-57.34,2,3,1,2334,2694
4189067,-0.25414163,-29.44737244,-0.25414163,-29.44737244,2.96581e-06,-0.0,0.377,0.167,18.433,2,3,1,1351,3323
3243692,-0.59818268,-29.72712135,-0.59818268,-29.72712135,3.99175e-06,-0.0,0.347,0.151,-81.722,2,3,1,3127,1650
29459761,-0.41078493,-29.88140869,-0.41078493,-29.88140869,4.62315e-06,-0.0,0.3,0.132,67.425,2,3,1,2155,735
8813429,-0.4647598,-29.71162224,-0.4647598,-29.71162224,4.81067e-06,-0.0,0.487,0.213,-64.756,2,3,1,2437,1746
28841829,-0.42174861,-29.8231144,-0.42174861,-29.8231144,3.2826e-06,-0.0,0.32,0.142,79.827,2,3,1,2212,1082
16040851,-0.65373749,-29.7329998,-0.65373749,-29.7329998,5.2021e-06,-0.0,0.243,0.107,-84.04,2,3,1,3415,1614
6865673,-0.05089396,-29.53895187,-0.05089396,-29.53895187,3.29203e-06,-0.0,0.235,0.102,11.949,2,3,1,296,2779
18860270,-0.26232171,-29.81754494,-0.26232171,-29.81754494,3.04926e-06,-0.0,0.505,0.217,77.721,2,3,1,1388,1118
30427024,-0.17533553,-29.63952255,-0.17533553,-29.63952255,4.94e-06,-0.0,0.183,0.078,70.619,2,3,1,940,2179
7096163,-0.32392058,-29.48223495,-0.32392058,-29.48223495,2.77076e-05,-0.0,0.65,0.277,46.13,2,3,1,1712,3115
30542324,-0.13921759,-29.827034,-0.13921759,-29.827034,1.42502e-05,-0.0,0.45,0.193,-61.505,2,3,1,752,1063
20283152,-0.23759751,-29.49623299,-0.23759751,-29.49623299,3.03115e-06,-0.0,0.391,0.167,53.841,2,3,1,1265,3033
3880781,-0.59872139,-29.83349419,-0.59872139,-29.83349419,4.14513e-06,-0.0,0.34,0.147,-33.001,2,3,1,3127,1016
34333156,-0.54894537,-29.45050812,-0.54894537,-29.45050812,5.7287e-06,-0.0,0.358,0.153,-4.064,2,3,1,2880,3299
5475764,-0.30614287,-29.63930893,-0.30614287,-29.63930893,3.75991e-06,-0.0,0.366,0.159,-45.899,2,3,1,1618,2179
11486907,-0.5565359,-29.84580612,-0.5565359,-29.84580612,9.73692e-06,-0.0,0.386,0.166,-23.907,2,3,1,2908,944
7050026,-0.20691296,-29.43384361,-0.20691296,-29.43384361,1.58759e-05,-0.0,0.682,0.293,25.804,2,3,1,1106,3405
27450062,-0.2631959,-29.66578102,-0.2631959,-29.66578102,7.54739e-06,-0.0,0.404,0.172,28.549,2,3,1,1395,2022
2387413,-0.53231293,-29.88645363,-0.53231293,-29.88645363,3.40515e-06,-0.0,0.41,0.175,-9.113,2,3,1,2782,703
28216558,-0.02698596,-29.69482803,-0.02698596,-29.69482803,4.25502e-06,-0.0,0.133,0.058,66.25,2,3,1,172,1851
16722206,-0.03333005,-29.6883297,-0.03333005,-29.6883297,5.63585e-06,-0.0,0.419,0.178,-39.211,2,3,1,205,1889
20813104,-0.21734701,-29.72553253,-0.21734701,-29.72553253,4.01493e-06,-0.0,0.372,0.157,39.165,2,3,1,1157,1667
24536824,-0.1902865,-29.82452774,-0.1902865,-29.82452774,3.05884e-06,-0.0,0.533,0.225,24.121,2,3,1,1016,1077
27848531,-0.35649657,-29.73115921,-0.35649657,-29.73115921,7.60029e-06,-0.0,0.375,0.158,47.763,2,3,1,1877,1631
34711593,-0.40250343,-29.8862648,-0.40250343,-29.8862648,4.36692e-06,-0.0,0.463,0.194,2.73,2,3,1,2112,706
27598397,-0.63169587,-29.55728912,-0.63169587,-29.55728912,3.62536e-06,-0.0,0.164,0.07,-22.549,2,3,1,3306,2661
20529533,-0.33516315,-29.51569366,-0.33516315,-29.51569366,8.23663e-06,-0.0,0.374,0.158,-71.926,2,3,1,1770,2915
25872759,-0.4205457,-29.71297836,-0.4205457,-29.71297836,6.10774e-06,-0.0,0.457,0.19,31.213,2,3,1,2209,1739
26803731,-0.52912527,-29.59059143,-0.52912527,-29.59059143,3.66335e-06,-0.0,0.199,0.083,88.707,2,3,1,2774,2465
10521379,-0.56406087,-29.58413315,-0.56406087,-29.58413315,5.43317e-06,-0.0,0.498,0.208,12.304,2,3,1,2955,2503
18947121,-0.16408506,-29.46601868,-0.16408506,-29.46601868,4.78031e-06,-0.0,0.322,0.136,-68.497,2,3,1,884,3213
34689634,-0.64584666,-29.74859428,-0.64584666,-29.74859428,4.04152e-06,-0.0,0.51,0.216,-59.267,2,3,1,3373,1521
26760662,-0.2434036,-29.67935944,-0.2434036,-29.67935944,6.98201e-06,-0.0,0.292,0.122,67.174,2,3,1,1292,1941
2241021,-0.28633198,-29.56010056,-0.28633198,-29.56010056,7.68344e-06,-0.0,0.885,0.368,-46.048,2,3,1,1516,2651
29421612,-0.22485007,-29.4981041,-0.22485007,-29.4981041,5.80682e-06,-0.0,1.037,0.435,46.129,2,3,1,1198,3022
32587690,-0.63090396,-29.86663437,-0.63090396,-29.86663437,3.922e-06,-0.0,0.603,0.256,41.074,2,3,1,3292,818
15144575,-0.15833198,-29.85088539,-0.15833198,-29.85088539,2.63541e-05,-0.0,2.464,1.023,-44.559,2,3,1,851,920
20901954,-0.43137378,-29.65697479,-0.43137378,-29.65697479,2.94622e-06,-0.0,0.307,0.129,-48.172,2,3,1,2266,2072
21581587,-0.63962322,-29.89380074,-0.63962322,-29.89380074,6.72188e-06,-0.0,0.389,0.165,49.034,2,3,1,3336,656
4528863,-0.36290488,-29.82047272,-0.36290488,-29.82047272,7.09042e-06,-0.0,0.774,0.323,2.223,2,3,1,1908,1099
35514762,-0.33867779,-29.78568268,-0.33867779,-29.78568268,1.16407e-05,-0.0,0.506,0.212,85.83,2,3,1,1784,1307
10182563,-0.16286175,-29.74408913,-0.16286175,-29.74408913,3.53764e-06,-0.0,0.404,0.17,5.163,2,3,1,875,1557
14004266,-0.09532062,-29.60844612,-0.09532062,-29.60844612,3.06037e-06,-0.0,0.497,0.208,66.819,2,3,1,526,2365
24934706,-0.28882363,-29.61396599,-0.28882363,-29.61396599,1.35905e-05,-0.0,0.877,0.372,75.584,2,3,1,1528,2331
30602855,-0.52670062,-29.79223633,-0.52670062,-29.79223633,4.00445e-06,-0.0,0.489,0.205,82.921,2,3,1,2756,1264
35533792,-0.06174867,-29.77602768,-0.06174867,-29.77602768,4.95e-06,-0.0,0.215,0.089,-83.633,2,3,1,352,1367
14471269,-0.4169752,-29.7563343,-0.4169752,-29.7563343,3.09136e-06,-0.0,0.601,0.249,-69.72,2,3,1,2189,1480
11684092,-0.28558719,-29.45475388,-0.28558719,-29.45475388,6.10082e-06,-0.0,0.216,0.088,12.554,2,3,1,1514,3279
28280428,-0.4698061,-29.61272621,-0.4698061,-29.61272621,5.18858e-06,-0.0,0.443,0.18,-64.644,2,3,1,2466,2335
36068020,-0.38122079,-29.73508263,-0.38122079,-29.73508263,5.60491e-06,-0.0,0.186,0.076,19.187,2,3,1,2005,1608
29530622,-0.1308787,-29.539711,-0.1308787,-29.539711,3.08678e-06,-0.0,0.35,0.144,-64.035,2,3,1,711,2774
18250370,-0.36564919,-29.5305233,-0.36564919,-29.5305233,3.73421e-06,-0.0,0.254,0.104,29.709,2,3,1,1928,2827
31312793,-0.51793545,-29.91005135,-0.51793545,-29.91005135,3.91001e-06,-0.0,0.156,0.064,-38.938,2,3,1,2707,562
13553301,-0.46774533,-29.78359604,-0.46774533,-29.78359604,4.12735e-06,-0.0,0.473,0.194,86.99,2,3,1,2451,1317
21467485,-0.4510386,-29.51892853,-0.4510386,-29.51892853,4.09524e-06,-0.0,0.657,0.267,66.631,2,3,1,2371,2894
18377555,-0.35751575,-29.85450172,-0.35751575,-29.85450172,3.25967e-06,-0.0,0.426,0.174,-49.806,2,3,1,1880,896
33201926,-0.35091195,-29.865242,-0.35091195,-29.865242,4.18708e-06,-0.0,0.732,0.299,-36.993,2,3,1,1846,833
35665206,-0.56577098,-29.9388504,-0.56577098,-29.9388504,3.52558e-06,-0.0,0.524,0.217,55.017,2,3,1,2953,390
1947646,-0.45672822,-29.48305702,-0.45672822,-29.48305702,3.83616e-06,-0.0,0.531,0.22,0.711,2,3,1,2401,3108
29730216,-0.54588741,-29.82456398,-0.54588741,-29.82456398,1.59111e-05,-0.0,1.862,0.77,16.417,2,3,1,2854,1071
23497904,-0.60936207,-29.67699051,-0.60936207,-29.67699051,9.26317e-06,-0.0,0.469,0.192,-47.221,2,3,1,3187,1949
7149129,-0.1443734,-29.41288948,-0.1443734,-29.41288948,1.20725e-05,-0.0,0.567,0.232,-3.345,2,3,1,782,3530
7141188,-0.42516977,-29.53796005,-0.42516977,-29.53796005,3.47167e-06,-0.0,0.252,0.102,-40.091,2,3,1,2236,2781
14709422,-0.37308109,-29.5200119,-0.37308109,-29.5200119,3.32785e-06,-0.0,0.35,0.142,-24.415,2,3,1,1967,2889
35406897,-0.39528531,-29.77292252,-0.39528531,-29.77292252,3.50081e-06,-0.0,0.414,0.17,-5.98,2,3,1,2077,1382
23990963,-0.35692874,-29.42642975,-0.35692874,-29.42642975,4.59362e-06,-0.0,0.447,0.185,28.829,2,3,1,1885,3447
35602889,-0.4384197,-29.46202278,-0.4384197,-29.46202278,3.01389e-06,-0.0,0.464,0.188,-1.012,2,3,1,2307,3233
13577954,-0.33048686,-29.57084656,-0.33048686,-29.57084656,8.68868e-06,-0.0,0.681,0.275,-36.914,2,3,1,1745,2587
11681222,-0.65573573,-29.60471153,-0.65573573,-29.60471153,8.17986e-06,-0.0,0.281,0.112,-52.738,2,3,1,3429,2378
27387111,-0.13125657,-29.51769829,-0.13125657,-29.51769829,3.77395e-06,-0.0,0.664,0.264,-32.457,2,3,1,713,2906
10104324,-0.12456948,-29.79466629,-0.12456948,-29.79466629,5.67221e-06,-0.0,0.554,0.222,48.719,2,3,1,677,1255
16105309,-0.66637558,-29.78880692,-0.66637558,-29.78880692,7.74513e-06,-0.0,0.612,0.247,-8.918,2,3,1,3478,1281
16378401,-0.6273548,-29.84996986,-0.6273548,-29.84996986,6.51792e-06,-0.0,0.29,0.116,49.314,2,3,1,3274,917
20258703,-0.65379065,-29.63902283,-0.65379065,-29.63902283,1.15573e-05,-0.0,0.629,0.253,39.796,2,3,1,3418,2173
10550614,-0.30164948,-29.90651131,-0.30164948,-29.90651131,3.73781e-06,-0.0,0.428,0.171,7.137,2,3,1,1590,587
2359992,-0.22561003,-29.49848175,-0.22561003,-29.49848175,3.66703e-06,-0.0,0.355,0.144,-57.214,2,3,1,1202,3019
22808753,-0.01155168,-29.84740639,-0.01155168,-29.84740639,7.84874e-06,-0.0,0.416,0.165,29.032,2,3,1,92,942
18161560,-0.46523803,-29.48529243,-0.46523803,-29.48529243,4.2141e-06,-0.0,0.876,0.348,24.21,2,3,1,2445,3094
24447733,-0.13516569,-29.63461494,-0.13516569,-29.63461494,3.62926e-06,-0.0,0.367,0.147,40.008,2,3,1,732,2209
11647068,-0.59826559,-29.53057671,-0.59826559,-29.53057671,3.42439e-06,-0.0,0.638,0.258,81.508,2,3,1,3134,2821
34281652,-0.11730058,-29.683218,-0.11730058,-29.683218,3.8334e-06,-0.0,0.458,0.182,58.694,2,3,1,640,1920
12187463,-0.45039114,-29.67234421,-0.45039114,-29.67234421,5.10272e-06,-0.0,0.333,0.134,-13.915,2,3,1,2364,1980
10831926,-0.56393582,-29.7356739,-0.56393582,-29.7356739,5.5919e-06,-0.0,0.163,0.066,72.872,2,3,1,2950,1600
6500897,-0.0470963,-29.61642838,-0.0470963,-29.61642838,6.34711e-06,-0.0,0.454,0.182,37.815,2,3,1,276,2318
23953019,-0.12121838,-29.45137978,-0.12121838,-29.45137978,9.91437e-06,-0.0,0.548,0.219,56.795,2,3,1,661,3301
19689814,-0.11678659,-29.78158379,-0.11678659,-29.78158379,5.43746e-06,-0.0,0.567,0.226,-60.221,2,3,1,636,1333
11661988,-0.50883096,-29.9211731,-0.50883096,-29.9211731,1.65449e-05,-0.0,0.924,0.368,-60.082,2,3,1,2660,496
9153972,-0.20087697,-29.52250862,-0.20087697,-29.52250862,3.54023e-06,-0.0,0.365,0.145,85.56,2,3,1,1074,2876
34374054,-0.16866983,-29.72756195,-0.16866983,-29.72756195,3.21447e-06,-0.0,0.34,0.137,-66.936,2,3,1,905,1655
23585925,-0.22270522,-29.71266747,-0.22270522,-29.71266747,6.773e-06,-0.0,0.48,0.19,78.474,2,3,1,1185,1743
21453493,-0.40147042,-29.46650124,-0.40147042,-29.46650124,6.4867e-06,-0.0,0.523,0.21,-8.218,2,3,1,2115,3207
20690774,-0.67072177,-29.48522949,-0.67072177,-29.48522949,5.3166e-06,-0.0,0.257,0.102,15.575,2,3,1,3511,3089
10209828,-0.11223274,-29.93756485,-0.11223274,-29.93756485,4.28908e-06,-0.0,0.674,0.262,1.821,2,3,1,612,404
32543306,-0.2231331,-29.69351196,-0.2231331,-29.69351196,1.01266e-05,-0.0,0.572,0.226,21.997,2,3,1,1187,1857
4237122,-0.47647715,-29.5251503,-0.47647715,-29.5251503,2.93019e-06,-0.0,0.232,0.09,7.799,2,3,1,2503,2856
31635282,-0.39906338,-29.68886185,-0.39906338,-29.68886185,3.04811e-06,-0.0,0.847,0.331,-67.475,2,3,1,2098,1883
30594396,-0.50259745,-29.80392265,-0.50259745,-29.80392265,4.44595e-06,-0.0,0.564,0.22,85.234,2,3,1,2631,1195
2287427,-0.34767178,-29.83694077,-0.34767178,-29.83694077,7.21641e-06,-0.0,0.403,0.156,48.334,2,3,1,1829,1001
24915062,-0.195792,-29.51888275,-0.195792,-29.51888275,3.51866e-06,-0.0,0.692,0.269,-77.22,2,3,1,1048,2898
15934712,-0.20819835,-29.66132545,-0.20819835,-29.66132545,9.40083e-06,-0.0,0.842,0.331,-57.81,2,3,1,1110,2049
25473765,-0.15423982,-29.6092968,-0.15423982,-29.6092968,4.9264e-06,-0.0,0.968,0.378,80.485,2,3,1,831,2360
